name,comm_cost,complexity,type,naturalness,optimality
explored-35836,0.6575617283950618,12,explored,0.5,0.9473725549902807
explored-35837,0.25376984126984126,95,explored,0.3333333333333333,0.8401218787332172
explored-35838,0.6361111111111111,29,explored,0.6666666666666666,0.8582747568036572
explored-35839,0.5506734006734008,14,explored,0.5,0.9395695088762764
explored-35840,0.3400925925925926,70,explored,0.42857142857142855,0.8590831255768188
explored-35841,0.4303703703703704,19,explored,0.6666666666666666,0.9201587090590704
explored-35842,0.4462962962962963,46,explored,0.2,0.8393602223285467
explored-35843,0.27542087542087557,70,explored,0.375,0.8977262520454397
explored-35844,0.4007407407407406,43,explored,0.5,0.874751157802917
explored-35845,0.6625000000000001,17,explored,0.6666666666666666,0.9208785963083312
explored-35846,0.29861111111111116,52,explored,0.16666666666666666,0.9258629360690369
explored-35847,0.4464814814814815,26,explored,0.3333333333333333,0.8828383987159074
explored-35848,0.37717519106408004,21,explored,0.6,0.9350456233471817
explored-35849,0.3865961199294532,19,explored,0.5,0.9371861203096876
explored-35850,0.2700231481481483,100,explored,0.3,0.8163018157956067
explored-35851,0.3379629629629629,40,explored,0.2,0.921802087287423
explored-35852,0.34431216931216924,51,explored,0.4,0.8961482434006005
explored-35853,0.506172839506173,39,explored,0.0,0.8118534389590428
explored-35854,0.49876543209876556,15,explored,0.6666666666666666,0.9356285573406645
explored-35855,0.2971693121693122,68,explored,0.42857142857142855,0.8903742476286092
explored-35856,0.38927447089947087,101,explored,0.3333333333333333,0.7422242711484643
explored-35857,0.2616666666666667,59,explored,0.5,0.9369829127172398
explored-35858,0.3456679894179895,70,explored,0.3333333333333333,0.855751678068785
explored-35859,0.5935185185185186,44,explored,0.0,0.7802665464968505
explored-35860,0.4285390946502058,19,explored,0.6666666666666666,0.9208495413478992
explored-35861,0.5157142857142858,37,explored,1.0,0.8191778452990812
explored-35862,0.3131766381766382,78,explored,0.4444444444444444,0.8525929076465044
explored-35863,0.24481481481481482,28,explored,0.8,0.9999504585507188
explored-35864,0.2621527777777779,95,explored,0.4444444444444444,0.8351128503077038
explored-35865,0.45604938271604945,31,explored,0.6666666666666666,0.8621913632994767
explored-35866,0.518095238095238,14,explored,1.0,0.9404057862317056
explored-35867,0.6381804820693711,41,explored,0.25,0.79494038917606
explored-35868,0.42027777777777775,36,explored,0.25,0.8735880961871039
explored-35869,0.3823148148148148,34,explored,0.4,0.9022368527370062
explored-35870,0.5787037037037037,23,explored,0.3333333333333333,0.8913890455142331
explored-35871,0.41292181069958844,38,explored,0.75,0.8728193414573839
explored-35872,0.543968253968254,25,explored,0.5,0.8817338281146637
explored-35873,0.36388888888888893,31,explored,0.8,0.9209562866323333
explored-35874,0.4150565843621399,37,explored,0.5,0.8742836501173505
explored-35875,0.43518518518518534,16,explored,0.5,0.9335529135399342
explored-35876,0.3583333333333334,65,explored,0.3333333333333333,0.8622920525379135
explored-35877,0.7733333333333333,15,explored,0.5,0.927988127423014
explored-35878,0.37170061728395054,95,explored,0.0,0.7696550686218934
explored-35879,0.44753086419753085,16,explored,0.5,0.9325562522537333
explored-35880,0.4562962962962962,12,explored,1.0,0.9528182844468199
explored-35881,0.4448148148148148,31,explored,0.5,0.8690199391829754
explored-35882,0.42910387554831997,99,explored,0.1111111111111111,0.7240684126112922
explored-35883,0.3165740740740741,96,explored,0.4444444444444444,0.7997730012493247
explored-35884,0.41931911709689507,33,explored,0.5,0.8806620711834448
explored-35885,0.25740740740740753,82,explored,0.4444444444444444,0.8746299093224902
explored-35886,0.7027777777777778,13,explored,0.0,0.9407308601435231
explored-35887,0.4860185185185185,40,explored,0.4,0.8225813293537358
explored-35888,0.25370370370370376,45,explored,0.6666666666666666,0.9656355742333732
explored-35889,0.40962654320987646,83,explored,0.9,0.7808531367139653
explored-35890,0.45925925925925926,36,explored,0.4,0.8485701477000454
explored-35891,0.3652674897119341,20,explored,0.75,0.9449810621126128
explored-35892,0.39342592592592585,32,explored,0.75,0.8996426315125967
explored-35893,0.3881349206349205,29,explored,0.5,0.9079728413588488
explored-35894,0.2777777777777779,56,explored,0.3333333333333333,0.9351105958293575
explored-35895,0.4429629629629628,16,explored,0.5,0.9329250147694341
explored-35896,0.26296296296296295,40,explored,0.6,0.9726409167689765
explored-35897,0.48478395061728397,22,explored,0.75,0.8990733803192951
explored-35898,0.26194444444444454,59,explored,0.3333333333333333,0.9368170203327647
explored-35899,0.8083333333333333,19,explored,0.0,0.9058100673787465
explored-35900,0.5264550264550265,13,explored,0.5,0.945464636326303
explored-35901,0.30378086419753103,71,explored,0.42857142857142855,0.8779586697179468
explored-35902,0.27740740740740755,49,explored,0.5714285714285714,0.9424062420807229
explored-35903,0.44027777777777777,26,explored,0.25,0.8851786800516471
explored-35904,0.3025,33,explored,0.6,0.9514175831578461
explored-35905,0.5055555555555556,63,explored,0.16666666666666666,0.7707113001516616
explored-35906,0.32926487093153767,72,explored,0.5,0.8599096884125235
explored-35907,0.2650462962962964,49,explored,0.6666666666666666,0.9511012733775901
explored-35908,0.33966049382716057,51,explored,0.16666666666666666,0.8988563001912991
explored-35909,0.25703703703703706,67,explored,0.375,0.917176069252926
explored-35910,0.41456289081289077,90,explored,0.8888888888888888,0.7581519482117393
explored-35911,0.36898108064774726,78,explored,0.14285714285714285,0.8192482141121433
explored-35912,0.3173971193415639,66,explored,0.375,0.8839309152865524
explored-35913,0.3179760568649459,76,explored,0.3333333333333333,0.8553683827332029
explored-35914,0.5412698412698413,21,explored,0.6666666666666666,0.902896846922144
explored-35915,0.45024691358024704,42,explored,0.25,0.8420948947913895
explored-35916,0.4174382716049383,33,explored,0.5,0.8819051782045699
explored-35917,0.2254166666666667,98,explored,0.3333333333333333,0.8485987206790607
explored-35918,0.2569444444444444,58,explored,0.2857142857142857,0.9426262624142141
explored-35919,0.5513888888888889,12,explored,0.5,0.9500979993215101
explored-35920,0.33472222222222225,25,explored,0.5,0.9499628654689898
explored-35921,0.5604938271604939,13,explored,0.3333333333333333,0.9445908546563828
explored-35922,0.2842592592592592,27,explored,0.6,0.9807367586101913
explored-35923,0.41636737747848884,26,explored,0.3333333333333333,0.8992704591182201
explored-35924,0.2925084175084176,59,explored,0.42857142857142855,0.9185350097536696
explored-35925,0.41933862433862434,47,explored,0.8,0.8561233722284608
explored-35926,0.3837962962962962,25,explored,0.5,0.9222378391621857
explored-35927,0.31440329218107,38,explored,0.6666666666666666,0.940413436001062
explored-35928,0.2314814814814815,47,explored,0.5,0.9757949064527376
explored-35929,0.5199118165784833,21,explored,1.0,0.9034451013887591
explored-35930,0.3735493827160494,42,explored,0.4,0.8946847609181575
explored-35931,0.506687242798354,28,explored,0.6666666666666666,0.8668705131811376
explored-35932,0.42308641975308636,46,explored,0.25,0.8550896249982495
explored-35933,0.31514109347442676,38,explored,0.5,0.939899778963605
explored-35934,0.2589814814814815,59,explored,0.2857142857142857,0.9385874401901163
explored-35935,0.4103703703703704,45,explored,0.3333333333333333,0.8652132606220545
explored-35936,0.4338945005611673,29,explored,0.3333333333333333,0.8810247954378454
explored-35937,0.3057078723745392,70,explored,0.2857142857142857,0.879628948709844
explored-35938,0.32425925925925947,23,explored,0.5,0.9627106781135502
explored-35939,0.28154761904761905,46,explored,0.4,0.9476122396734282
explored-35940,0.2214814814814814,67,explored,0.375,0.9384214367981422
explored-35941,0.5750000000000001,14,explored,0.0,0.9389450513485106
explored-35942,0.25416666666666676,81,explored,0.375,0.8793880069604847
explored-35943,0.4724074074074074,19,explored,0.75,0.9152114168543004
explored-35944,0.437962962962963,20,explored,0.25,0.9128312476069171
explored-35945,0.42893518518518525,55,explored,0.2,0.8339796045619599
explored-35946,0.42493265993265994,47,explored,1.0,0.852332377010461
explored-35947,0.40740740740740744,39,explored,0.6,0.8745841666378531
explored-35948,0.3307098765432098,73,explored,0.42857142857142855,0.8562245822595862
explored-35949,0.3333670033670033,39,explored,0.4,0.9262308351005616
explored-35950,0.36442400192400204,65,explored,0.8333333333333334,0.8586355461932742
explored-35951,0.2796296296296297,37,explored,0.6,0.9655356994531088
explored-35952,0.4886728395061728,23,explored,0.75,0.8937001208630954
explored-35953,0.4388087889476777,84,explored,0.375,0.7605943069818027
explored-35954,0.3096296296296297,26,explored,0.5,0.9655300259905482
explored-35955,0.4066534391534391,71,explored,0.625,0.8164895266596531
explored-35956,0.4537606837606838,25,explored,1.0,0.8848716011325695
explored-35957,0.29356995884773673,85,explored,0.5555555555555556,0.84455683631915
explored-35958,0.39814814814814825,16,explored,0.6666666666666666,0.945703845285079
explored-35959,0.2466666666666667,50,explored,0.42857142857142855,0.9634836310712114
explored-35960,0.4209876543209877,15,explored,0.6666666666666666,0.9414347425942611
explored-35961,0.405754440665155,96,explored,0.0,0.7464853197166728
explored-35962,0.3846632996632997,34,explored,0.6,0.9007818844136364
explored-35963,0.27921296296296294,49,explored,0.5714285714285714,0.9411369096566238
explored-35964,0.4510185185185185,35,explored,0.4,0.8559503160181927
explored-35965,0.31805555555555554,47,explored,0.5,0.9230246483335622
explored-35966,0.20092592592592595,54,explored,0.42857142857142855,0.9873855215384941
explored-35967,0.34031986531986536,43,explored,0.5,0.9156984023397289
explored-35968,0.28842592592592586,66,explored,0.42857142857142855,0.9012420075192178
explored-35969,0.3587962962962963,55,explored,0.0,0.881531638539101
explored-35970,0.31945286195286204,37,explored,0.6666666666666666,0.9375536287182656
explored-35971,0.2692592592592593,64,explored,0.3333333333333333,0.9183379226102502
explored-35972,0.6666666666666667,6,explored,1.0,0.9787589291902691
explored-35973,0.3925925925925926,47,explored,0.5,0.8742433105698229
explored-35974,0.42027777777777775,27,explored,0.5,0.8944841696488872
explored-35975,0.4690740740740741,46,explored,0.3333333333333333,0.8239238666153542
explored-35976,0.5472222222222223,14,explored,0.0,0.9396581151857583
explored-35977,0.3985119047619048,33,explored,0.5,0.8942964394437103
explored-35978,0.41512415824915827,81,explored,0.75,0.7832115099576538
explored-35979,0.4270493827160493,106,explored,0.2,0.7055444370678421
explored-35980,0.38055555555555554,43,explored,0.6,0.8884305210678491
explored-35981,0.44666666666666655,25,explored,0.3333333333333333,0.8872317418384115
explored-35982,0.5064814814814815,42,explored,0.4,0.8049005754333552
explored-35983,0.287037037037037,29,explored,0.6,0.9722206336135163
explored-35984,0.4165079365079365,61,explored,0.0,0.833992294343949
explored-35985,0.3648662551440329,36,explored,0.6,0.906648911305408
explored-35986,0.36662551440329216,18,explored,0.5,0.9504349990387768
explored-35987,0.1703703703703705,71,explored,0.375,0.9576751253224304
explored-35988,0.33731481481481485,64,explored,0.2857142857142857,0.8776728259779536
explored-35989,0.8444444444444444,9,explored,1.0,0.9574024173952818
explored-35990,0.36103395061728394,34,explored,0.6666666666666666,0.9150764368042855
explored-35991,0.2729012345679014,57,explored,0.5,0.9358298036374839
explored-35992,0.6455555555555554,13,explored,0.0,0.9424073179222204
explored-35993,0.5061728395061729,15,explored,0.5,0.935438408153909
explored-35994,0.34816167628667627,72,explored,0.75,0.8486183310000305
explored-35995,0.374521164021164,90,explored,0.75,0.7820779791764245
explored-35996,0.3076131687242799,58,explored,0.2857142857142857,0.9115409850786029
explored-35997,0.33052028218694884,34,explored,0.4,0.9318901489756818
explored-35998,0.5480920314253649,14,explored,0.5,0.9396357589623248
explored-35999,0.37707631874298553,28,explored,0.5,0.91728965189781
explored-36000,0.4253287037037037,84,explored,0.7777777777777778,0.7686490449209106
explored-36001,0.3584259259259259,23,explored,0.5,0.9430330164508741
explored-36002,0.29814814814814816,42,explored,0.4,0.9457840954606855
explored-36003,0.3555555555555555,50,explored,0.3333333333333333,0.8921561956002559
explored-36004,0.749074074074074,24,explored,0.0,0.8812981951537339
explored-36005,0.35965167548500876,28,explored,0.6,0.9287849221791399
explored-36006,0.28141975308641975,58,explored,0.5,0.9279728894187895
explored-36007,0.5166666666666666,18,explored,0.6666666666666666,0.9193487232917447
explored-36008,0.5555555555555556,19,explored,1.0,0.9130770092217352
explored-36009,0.3807686654908877,33,explored,0.5,0.9056666948887848
explored-36010,0.3299537037037037,76,explored,0.5,0.8482114374353121
explored-36011,0.3324074074074075,57,explored,0.5,0.8970776447044719
explored-36012,0.3490123456790125,34,explored,0.3333333333333333,0.9219798763076382
explored-36013,0.4060798575322384,102,explored,0.4444444444444444,0.7293609331683859
explored-36014,0.30453703703703716,27,explored,0.8,0.9677642861133912
explored-36015,0.44759259259259254,15,explored,0.5,0.9377936742872095
explored-36016,0.2545767195767197,77,explored,0.4444444444444444,0.8904296156158957
explored-36017,0.5082977593394261,75,explored,0.75,0.74418548380641
explored-36018,0.22870370370370385,69,explored,0.375,0.9284627003096545
explored-36019,0.47432098765432107,28,explored,0.5,0.8677013562164495
explored-36020,0.29583333333333317,40,explored,0.8333333333333334,0.9503643805456171
explored-36021,0.3791215728715728,58,explored,1.0,0.863920798433628
explored-36022,0.4249327601410935,48,explored,0.0,0.8508261876881995
explored-36023,0.22592592592592609,70,explored,0.375,0.9273008405734023
explored-36024,0.25796296296296295,82,explored,0.3333333333333333,0.8742979160355762
explored-36025,0.313724279835391,53,explored,0.42857142857142855,0.9146646708072514
explored-36026,0.4321869488536154,32,explored,0.5,0.8737532457085088
explored-36027,0.34425925925925926,38,explored,0.4,0.9195449843548125
explored-36028,0.3925411522633746,31,explored,0.6,0.9020539683365583
explored-36029,0.3801435652824543,50,explored,0.5,0.8767093317616778
explored-36030,0.2478703703703704,43,explored,0.5,0.9760924397824837
explored-36031,0.39629629629629637,17,explored,0.3333333333333333,0.9419392599488687
explored-36032,0.27675925925925926,55,explored,0.5,0.9377366037053081
explored-36033,0.30246913580246915,46,explored,0.3333333333333333,0.9352214610044037
explored-36034,0.3248412698412698,68,explored,0.5714285714285714,0.8738395295587036
explored-36035,0.2761111111111112,40,explored,0.3333333333333333,0.9637298337109096
explored-36036,0.36376543209876544,16,explored,0.75,0.9597253972756666
explored-36037,0.38111111111111096,26,explored,0.5,0.92120307137826
explored-36038,0.3268518518518517,23,explored,0.5,0.9613955503872397
explored-36039,0.43160493827160495,11,explored,0.5,0.9600539793898869
explored-36040,0.34779100529100515,68,explored,0.42857142857142855,0.8601264459209712
explored-36041,0.2918518518518518,24,explored,0.5,0.9787135446610987
explored-36042,0.5116666666666665,26,explored,0.0,0.8772895627712951
explored-36043,0.5078821548821548,53,explored,1.0,0.7869198850613928
explored-36044,0.5088007054673722,20,explored,1.0,0.9090037660639715
explored-36045,0.5363636363636364,21,explored,0.0,0.9030227744979249
explored-36046,0.5791666666666667,34,explored,0.5,0.8333693301971224
explored-36047,0.3978850294326485,99,explored,0.1111111111111111,0.7427225406277662
explored-36048,0.38400667674477196,105,explored,0.8,0.7340852947728118
explored-36049,0.5033333333333333,16,explored,0.5,0.930237857619144
explored-36050,0.42103909465020584,27,explored,0.75,0.8940032869897055
explored-36051,0.5357767489711934,30,explored,0.3333333333333333,0.8555769090399481
explored-36052,0.3310185185185186,40,explored,0.4,0.9265198864727833
explored-36053,0.3296296296296297,48,explored,0.4,0.913308201541745
explored-36054,0.4498853615520282,57,explored,0.42857142857142855,0.8162715065185899
explored-36055,0.312824074074074,34,explored,0.4,0.9427399026849105
explored-36056,0.4355555555555556,72,explored,0.2857142857142857,0.7963981040368676
explored-36057,0.3041606541606543,73,explored,0.375,0.8720884557391734
explored-36058,0.4712962962962963,15,explored,1.0,0.9363336781764862
explored-36059,0.6533950617283951,15,explored,0.5,0.9316592166214169
explored-36060,0.29384773662551456,61,explored,0.625,0.9121106136683872
explored-36061,0.4537037037037037,23,explored,0.3333333333333333,0.8953610276732816
explored-36062,0.2055555555555557,68,explored,0.375,0.9451159497838645
explored-36063,0.34046296296296297,56,explored,0.5,0.8930560685161233
explored-36064,0.40105893592004704,53,explored,0.4,0.8563381259308604
explored-36065,0.44305555555555554,49,explored,0.6,0.8370345026480295
explored-36066,0.639351851851852,14,explored,0.0,0.9372931502925246
explored-36067,0.7296296296296296,13,explored,0.0,0.9398939131855973
explored-36068,0.33913580246913577,25,explored,0.6,0.9478097025825011
explored-36069,0.3197663139329807,42,explored,0.5,0.9311334981658985
explored-36070,0.3695884773662552,38,explored,0.25,0.901759181040227
explored-36071,0.22592592592592597,56,explored,0.5,0.9668040304593087
explored-36072,0.3355555555555554,31,explored,0.6,0.9387878506914997
explored-36073,0.8666666666666667,33,explored,1.0,0.8301868705446618
explored-36074,0.2962962962962963,52,explored,0.6666666666666666,0.9274922006217375
explored-36075,0.8083333333333333,12,explored,0.0,0.9427126039944421
explored-36076,0.6033333333333333,7,explored,1.0,0.9751317694867718
explored-36077,0.4068518518518518,38,explored,0.8,0.8764122645527161
explored-36078,0.3970613542835766,79,explored,0.6666666666666666,0.7996478433419291
explored-36079,0.34640211640211627,37,explored,0.5,0.9185482230721381
explored-36080,0.4016666666666665,37,explored,0.25,0.8823671103699481
explored-36081,0.2877777777777777,46,explored,0.5,0.9440406823164424
explored-36082,0.41260030864197517,70,explored,1.0,0.8157578027748853
explored-36083,0.337037037037037,90,explored,0.3,0.8044757786020715
explored-36084,0.42794380311046976,98,explored,0.25,0.7275832566921675
explored-36085,0.4361111111111111,38,explored,0.75,0.858733358707051
explored-36086,0.2556481481481483,42,explored,0.5,0.9743363834957195
explored-36087,0.2569444444444444,53,explored,0.5714285714285714,0.9541920109707273
explored-36088,0.4075570520014966,38,explored,0.5,0.8759971258435252
explored-36089,0.27509259259259267,68,explored,0.42857142857142855,0.9035657299926095
explored-36090,0.3741549088771312,52,explored,0.5,0.8754884196511299
explored-36091,0.2965740740740741,49,explored,0.3333333333333333,0.9293157437915834
explored-36092,0.3912756132756132,81,explored,0.8888888888888888,0.7974616681517847
explored-36093,0.5455070546737213,82,explored,0.0,0.7024824950928497
explored-36094,0.2675925925925927,73,explored,0.42857142857142855,0.8939389016457299
explored-36095,0.2717901234567901,54,explored,0.6666666666666666,0.9426955876756399
explored-36096,0.38099794238683127,54,explored,0.0,0.8668082655008362
explored-36097,0.522348484848485,62,explored,0.0,0.7606077764447265
explored-36098,0.5041666666666667,31,explored,0.5,0.8511149058887622
explored-36099,0.7206349206349206,16,explored,0.5,0.9243589216139887
explored-36100,0.22916666666666674,81,explored,0.5,0.8943261599583812
explored-36101,0.4149970605526161,28,explored,0.5,0.8952451588082944
explored-36102,0.9,21,explored,1.0,0.8924093470080544
explored-36103,0.3250925925925925,63,explored,0.375,0.8877976420474887
explored-36104,0.5750000000000001,14,explored,0.0,0.9389450513485106
explored-36105,0.37243827160493825,68,explored,0.2857142857142857,0.845399020341828
explored-36106,0.38555555555555554,36,explored,0.4,0.894795380717581
explored-36107,0.3262962962962963,34,explored,0.6,0.9342589877186545
explored-36108,0.5300925925925926,34,explored,0.25,0.8346290604807642
explored-36109,0.3940536649564428,70,explored,0.625,0.8268398975061992
explored-36110,0.41287037037037044,25,explored,0.5,0.9036558353986914
explored-36111,0.27407407407407414,35,explored,0.2,0.9699934572183618
explored-36112,0.25185185185185177,57,explored,0.42857142857142855,0.9484908769585497
explored-36113,0.5638888888888889,29,explored,0.0,0.8601287143765456
explored-36114,0.42878787878787894,22,explored,1.0,0.9073660241456986
explored-36115,0.63,10,explored,0.5,0.9586269489979291
explored-36116,0.28722222222222227,29,explored,0.6,0.9721331847355708
explored-36117,0.27206790123456803,55,explored,0.42857142857142855,0.9408499769655909
explored-36118,0.3058221099887768,53,explored,0.6666666666666666,0.9202029723355721
explored-36119,0.4972330246913581,101,explored,0.6,0.6777160766207255
explored-36120,0.38468013468013473,35,explored,0.8,0.8981413487202204
explored-36121,0.3249074074074074,87,explored,0.4444444444444444,0.8201885429747398
explored-36122,0.38935185185185195,24,explored,0.75,0.9210230623279813
explored-36123,0.3064814814814816,52,explored,0.42857142857142855,0.9203293246315557
explored-36124,0.45592592592592596,23,explored,0.5,0.8951816266932111
explored-36125,0.34050558495002936,37,explored,0.6,0.9227087595135641
explored-36126,0.4297222222222222,36,explored,0.4,0.8676195381395517
explored-36127,0.3612551440329219,42,explored,0.5,0.9030165414369107
explored-36128,0.40893191170968957,10,explored,1.0,0.9674692750161992
explored-36129,0.32592592592592595,50,explored,0.5,0.9098271707770123
explored-36130,0.38481481481481483,38,explored,0.6,0.8910478143497959
explored-36131,0.41591680695847366,55,explored,0.8333333333333334,0.8420065159598401
explored-36132,0.3305555555555556,35,explored,0.25,0.9300582144382609
explored-36133,0.27953703703703703,45,explored,0.6666666666666666,0.9518227436113298
explored-36134,0.45132275132275135,41,explored,0.6,0.8423149576015719
explored-36135,0.2798353909465021,50,explored,0.42857142857142855,0.9401566769520949
explored-36136,0.30648148148148135,36,explored,0.6,0.9469420409400208
explored-36137,0.4083570855951808,90,explored,1.0,0.761860099389001
explored-36138,0.39744879349046014,81,explored,0.875,0.7937730195582635
explored-36139,0.3267592592592592,28,explored,0.5,0.9511888559220628
explored-36140,0.6916666666666667,13,explored,0.0,0.9410771822412274
explored-36141,0.5108465608465609,34,explored,0.5,0.835123110277288
explored-36142,0.370216049382716,43,explored,0.5,0.8954377425242039
explored-36143,0.3706172839506173,15,explored,1.0,0.9605528503254291
explored-36144,0.4043790627362056,92,explored,0.7777777777777778,0.7585937614800051
explored-36145,0.26234567901234573,61,explored,0.5714285714285714,0.9309339483923172
explored-36146,0.27722222222222226,39,explored,0.5,0.9644834542720389
explored-36147,0.35326462375073486,36,explored,0.6,0.913874682606262
explored-36148,0.44546296296296295,43,explored,0.4,0.8442442681966118
explored-36149,0.38065182245737805,70,explored,0.0,0.8348478841343604
explored-36150,0.639351851851852,12,explored,0.5,0.9478400125619771
explored-36151,0.32367724867724856,54,explored,0.16666666666666666,0.9069073482464627
explored-36152,0.46226851851851847,43,explored,0.2,0.8326747764437744
explored-36153,0.6148148148148148,18,explored,0.6666666666666666,0.9168292624312152
explored-36154,0.4214739992517773,37,explored,0.3333333333333333,0.87034301130459
explored-36155,0.40781525573192234,67,explored,0.4,0.8268105055992228
explored-36156,0.20925925925925926,59,explored,0.42857142857142855,0.968297754940751
explored-36157,0.5814814814814815,28,explored,0.3333333333333333,0.8649505487751985
explored-36158,0.32197530864197543,62,explored,0.2857142857142857,0.8924819520632832
explored-36159,0.41254288920955595,68,explored,0.42857142857142855,0.8212974302455118
explored-36160,0.5141975308641975,15,explored,0.5,0.9352324179971152
explored-36161,0.3384876543209878,76,explored,0.375,0.8431121927519492
explored-36162,0.23925925925925928,41,explored,0.5,0.987069908074647
explored-36163,0.3583333333333334,38,explored,0.5,0.9096684583364995
explored-36164,0.3728556731334509,41,explored,0.5,0.8966073008615032
explored-36165,0.2459259259259261,51,explored,0.5,0.963459024905395
explored-36166,0.9,13,explored,0.0,0.9345836495084194
explored-36167,0.644074074074074,12,explored,0.5,0.9477187886639041
explored-36168,0.22592592592592597,70,explored,0.375,0.9273008405734023
explored-36169,0.421033950617284,44,explored,0.0,0.8594925256609323
explored-36170,0.6135185185185185,13,explored,0.5,0.9432296999504158
explored-36171,0.5059343434343435,54,explored,0.4,0.7864523878170626
explored-36172,0.2636831275720166,83,explored,0.3333333333333333,0.8680583470444494
explored-36173,0.3268518518518517,15,explored,0.5,0.9821428801533871
explored-36174,0.24318783068783068,52,explored,0.42857142857142855,0.964787070833905
explored-36175,0.5119753086419754,35,explored,0.0,0.8298207017493634
explored-36176,0.4187037037037038,32,explored,0.25,0.88283735806884
explored-36177,0.417829445246112,100,explored,0.125,0.7279835380424909
explored-36178,0.7733333333333333,14,explored,0.0,0.9332599417953276
explored-36179,0.40970164609053505,41,explored,0.6,0.8712396434034175
explored-36180,0.33925925925925937,53,explored,0.3333333333333333,0.8967318923274716
explored-36181,0.4022927689594358,16,explored,0.5,0.9441403449094823
explored-36182,0.28268518518518515,49,explored,0.42857142857142855,0.9386950233466429
explored-36183,0.7459259259259259,26,explored,0.5,0.8708527465306328
explored-36184,0.30574074074074065,36,explored,0.2,0.9474658230847425
explored-36185,0.4703703703703703,34,explored,0.6,0.8452812223050776
explored-36186,0.4170370370370371,29,explored,0.5,0.8912715057323808
explored-36187,0.33856554967666086,36,explored,0.4,0.9242551984626783
explored-36188,0.36148989898989914,41,explored,0.8,0.9043578883170391
explored-36189,0.3923774784885896,19,explored,0.75,0.934503278349527
explored-36190,0.3537301587301587,36,explored,0.6,0.9135459877865625
explored-36191,0.2918518518518518,26,explored,0.6,0.9778704322262256
explored-36192,0.21851851851851856,70,explored,0.375,0.9317268477118983
explored-36193,0.4159792368125703,26,explored,0.3333333333333333,0.8995195278846144
explored-36194,0.3633487654320987,35,explored,0.5,0.9107022964976483
explored-36195,0.3903703703703705,56,explored,0.3333333333333333,0.8586139005905642
explored-36196,0.2744861111111112,125,explored,0.2727272727272727,0.7395168597963493
explored-36197,0.380246913580247,30,explored,0.6666666666666666,0.9119588033953625
explored-36198,0.6475308641975309,10,explored,1.0,0.9581769291441434
explored-36199,0.37084362139917704,55,explored,0.14285714285714285,0.8731449302715509
explored-36200,0.45604938271604945,17,explored,0.5,0.9266261287421103
explored-36201,0.45230452674897126,33,explored,0.6,0.8588416076310252
explored-36202,0.4250390812890813,22,explored,1.0,0.9087802094882536
explored-36203,0.5420454545454546,23,explored,0.0,0.8923300621849726
explored-36204,0.4329629629629629,17,explored,0.5,0.928489885939936
explored-36205,0.7911111111111111,13,explored,0.0,0.9379775847324603
explored-36206,0.19259259259259265,65,explored,0.5,0.961326640637169
explored-36207,0.4142864491475603,41,explored,0.3333333333333333,0.8680643893963705
explored-36208,0.35312049062049056,107,explored,0.6666666666666666,0.7468973160308645
explored-36209,0.4993827160493829,22,explored,1.0,0.8986986349482948
explored-36210,0.5099382716049382,24,explored,0.5,0.8878808005274321
explored-36211,0.2925,47,explored,0.8,0.9382504301543109
explored-36212,0.30586419753086425,47,explored,0.3333333333333333,0.9304562771774181
explored-36213,0.29814814814814816,37,explored,0.6,0.9525496063535227
explored-36214,0.372067901234568,14,explored,0.6666666666666666,0.9644688460055909
explored-36215,0.5761111111111111,25,explored,0.6666666666666666,0.8809087073916909
explored-36216,0.5716666666666667,18,explored,0.6666666666666666,0.9179368651321816
explored-36217,0.37916666666666665,22,explored,0.5,0.9315202344279567
explored-36218,0.4039718614718615,76,explored,0.7142857142857143,0.8039835625112648
explored-36219,0.4073412068531115,113,explored,0.1,0.6975689994547314
explored-36220,0.3975051440329218,23,explored,0.5,0.9175508908445438
explored-36221,0.26296296296296306,57,explored,0.42857142857142855,0.9418517238177544
explored-36222,0.2801851851851853,69,explored,0.2857142857142857,0.8977010285337006
explored-36223,0.3997390572390572,48,explored,0.6,0.867811505741712
explored-36224,0.6617283950617285,12,explored,0.5,0.9472655830235714
explored-36225,0.301957671957672,68,explored,0.42857142857142855,0.8875130420516707
explored-36226,0.43058922558922563,73,explored,0.75,0.796543964602759
explored-36227,0.2759876543209877,42,explored,0.5,0.9608022340999026
explored-36228,0.3446913580246914,38,explored,0.5,0.9192420329490567
explored-36229,0.3843153759820427,47,explored,0.3333333333333333,0.8798238619435299
explored-36230,0.662962962962963,10,explored,0.5,0.9577807815735631
explored-36231,0.30402704291593197,60,explored,0.375,0.9088346611446458
explored-36232,0.40891203703703716,107,explored,0.2222222222222222,0.71356034850236
explored-36233,0.28907407407407415,66,explored,0.5,0.9008547118039006
explored-36234,0.39216049382716045,20,explored,0.5,0.9306223298129928
explored-36235,0.23611111111111116,59,explored,0.42857142857142855,0.9522531381036656
explored-36236,0.41448736448736456,28,explored,0.6666666666666666,0.8955562528802317
explored-36237,0.29407407407407427,53,explored,0.7142857142857143,0.9284224927175124
explored-36238,0.40208333333333335,20,explored,0.5,0.9263664711225092
explored-36239,0.4087037037037037,36,explored,0.5,0.8807997857978098
explored-36240,0.409002057613169,23,explored,0.6666666666666666,0.9108622731433089
explored-36241,0.3378306878306878,101,explored,0.2222222222222222,0.7729633004981855
