name,comm_cost,complexity,type,commutative
explored-49085,0.6044195978848942,23,explored,False
explored-49086,0.5950181159420289,26,explored,False
explored-49087,0.4557027649769585,21,explored,False
explored-49088,0.4545662544348512,22,explored,False
explored-49089,0.3544927161582676,21,explored,False
explored-49090,0.3998379182634747,29,explored,False
explored-49091,0.28036298563821505,25,explored,False
explored-49092,0.5498903508771931,22,explored,False
explored-49093,0.5358353916713359,22,explored,False
explored-49094,0.42141843164928183,22,explored,False
explored-49095,0.5259158520806084,29,explored,False
explored-49096,0.430955286488938,28,explored,False
explored-49097,0.4945565465677617,19,explored,False
explored-49098,0.4422776247262088,28,explored,False
explored-49099,0.35158481791325535,48,explored,False
explored-49100,0.39812169620520077,26,explored,False
explored-49101,0.4565882781130268,35,explored,False
explored-49102,0.4117376219326978,42,explored,False
explored-49103,0.5314932351380713,29,explored,False
explored-49104,0.28460022640560145,25,explored,False
explored-49105,0.3587463168661822,31,explored,False
explored-49106,0.38985484258686387,34,explored,False
explored-49107,0.4738780550837288,31,explored,False
explored-49108,0.5798091226179205,14,explored,False
explored-49109,0.45908844311597496,45,explored,False
explored-49110,0.2958509142053446,36,explored,False
explored-49111,0.45093934926046264,16,explored,False
explored-49112,0.3603985258737151,24,explored,False
explored-49113,0.5538269869665219,37,explored,False
explored-49114,0.36011538001677557,22,explored,False
explored-49115,0.41377098784719357,34,explored,False
explored-49116,0.36372304977023906,24,explored,False
explored-49117,0.3070450126742581,39,explored,False
explored-49118,0.3899673989921476,36,explored,False
explored-49119,0.2981075697211155,23,explored,False
explored-49120,0.3993569131832797,30,explored,False
explored-49121,0.45074549259192764,34,explored,False
explored-49122,0.48082463551541643,20,explored,False
explored-49123,0.37860365725301626,31,explored,False
explored-49124,0.3958498973274972,31,explored,False
explored-49125,0.3189683768244139,15,explored,False
explored-49126,0.4244498719733092,31,explored,False
explored-49127,0.4368537398641462,34,explored,False
explored-49128,0.3350076010945575,37,explored,False
explored-49129,0.3965816442014166,41,explored,False
explored-49130,0.41176034925591765,39,explored,False
explored-49131,0.4677962419897903,24,explored,False
explored-49132,0.3943287018472982,33,explored,False
explored-49133,0.44773519163763065,21,explored,False
explored-49134,0.37215147989267605,20,explored,False
explored-49135,0.43373153485858396,22,explored,False
explored-49136,0.5281655145835511,30,explored,False
explored-49137,0.4667225725150349,35,explored,False
explored-49138,0.494885876300198,32,explored,False
explored-49139,0.42852079295621426,26,explored,False
explored-49140,0.4495367022668344,43,explored,False
explored-49141,0.43345392276467043,47,explored,False
explored-49142,0.4068015443317934,25,explored,False
explored-49143,0.5015122301247288,25,explored,False
explored-49144,0.48392963498681185,30,explored,False
explored-49145,0.4560875035980968,38,explored,False
explored-49146,0.34940900039223965,34,explored,False
explored-49147,0.39483393119304966,39,explored,False
explored-49148,0.376435491988927,41,explored,False
explored-49149,0.3237296201999439,43,explored,False
explored-49150,0.4429037791134971,22,explored,False
explored-49151,0.4819664885769217,36,explored,False
explored-49152,0.45252119331969176,36,explored,False
explored-49153,0.3497095442591297,19,explored,False
explored-49154,0.40553215991145497,46,explored,False
explored-49155,0.4677737336973006,23,explored,False
explored-49156,0.4164422155026182,24,explored,False
explored-49157,0.5524425265770203,35,explored,False
explored-49158,0.348389359695474,28,explored,False
explored-49159,0.30526654196866954,37,explored,False
explored-49160,0.37767175572519074,38,explored,False
explored-49161,0.5185795594164179,31,explored,False
explored-49162,0.4455192115959812,30,explored,False
explored-49163,0.5358353916713359,18,explored,False
explored-49164,0.3658563302521136,25,explored,False
explored-49165,0.42102456968861257,40,explored,False
explored-49166,0.42764474350156134,44,explored,False
explored-49167,0.4005094749693605,29,explored,False
explored-49168,0.4464722722810992,27,explored,False
explored-49169,0.41299592802076224,36,explored,False
explored-49170,0.4458164176771494,35,explored,False
explored-49171,0.43489613166838503,22,explored,False
explored-49172,0.21843773028739866,28,explored,False
explored-49173,0.4051607801494619,26,explored,False
explored-49174,0.4937290576493357,36,explored,False
explored-49175,0.4871371996540659,31,explored,False
explored-49176,0.48351906719059734,42,explored,False
explored-49177,0.4825052170263029,37,explored,False
explored-49178,0.22916666666666674,26,explored,False
explored-49179,0.3285848197035687,26,explored,False
explored-49180,0.46275040155859704,30,explored,False
explored-49181,0.48370823378564154,30,explored,False
explored-49182,0.40369314325083827,40,explored,False
explored-49183,0.41666666666666674,53,explored,False
explored-49184,0.39028748072375985,35,explored,False
explored-49185,0.44313725490196076,21,explored,False
explored-49186,0.4155506163472463,30,explored,False
explored-49187,0.4552709557524819,35,explored,False
explored-49188,0.39812169620520077,20,explored,False
explored-49189,0.547351246159674,24,explored,False
explored-49190,0.2876373626373625,39,explored,False
explored-49191,0.3711179612729988,31,explored,False
explored-49192,0.4126154053507648,41,explored,False
explored-49193,0.336035994092559,27,explored,False
explored-49194,0.4354753176021351,35,explored,False
explored-49195,0.35369318181818177,28,explored,False
explored-49196,0.375,19,explored,False
explored-49197,0.4996068746068746,30,explored,False
explored-49198,0.38124784152224656,37,explored,False
explored-49199,0.3587463168661821,43,explored,False
explored-49200,0.5842475805706469,31,explored,False
explored-49201,0.4228879227515101,41,explored,False
explored-49202,0.456536519142968,19,explored,False
explored-49203,0.5129600318298683,30,explored,False
explored-49204,0.44368640799433035,45,explored,False
explored-49205,0.29220779220779214,35,explored,False
explored-49206,0.4576624040976667,40,explored,False
explored-49207,0.5562441059010185,21,explored,False
explored-49208,0.334280303030303,23,explored,False
explored-49209,0.4490628121641179,23,explored,False
explored-49210,0.3232284956422887,29,explored,False
explored-49211,0.4853327713211234,25,explored,False
explored-49212,0.37860365725301626,24,explored,False
explored-49213,0.40417082917082914,18,explored,False
explored-49214,0.6857142857142857,6,explored,False
explored-49215,0.43373153485858396,39,explored,False
explored-49216,0.35316374371624093,40,explored,False
explored-49217,0.42036362545939254,23,explored,False
explored-49218,0.34770340625164764,41,explored,False
explored-49219,0.4157657173242437,27,explored,False
explored-49220,0.3241449233356033,27,explored,False
explored-49221,0.5476048951048951,30,explored,False
explored-49222,0.41299358874798875,50,explored,False
explored-49223,0.23518237082066862,29,explored,False
explored-49224,0.28880428416032133,26,explored,False
explored-49225,0.33966450216450217,24,explored,False
explored-49226,0.4047309038238116,32,explored,False
explored-49227,0.4233091846295992,28,explored,False
explored-49228,0.3879500708712439,26,explored,False
explored-49229,0.4260600400349276,32,explored,False
explored-49230,0.4667225725150349,37,explored,False
explored-49231,0.36754876206016207,34,explored,False
explored-49232,0.4638452630172375,26,explored,False
explored-49233,0.48082463551541643,20,explored,False
explored-49234,0.3967064687507845,37,explored,False
explored-49235,0.41409442958586373,31,explored,False
explored-49236,0.34168591961749484,31,explored,False
explored-49237,0.2666666666666666,17,explored,False
explored-49238,0.4014354066985646,14,explored,False
explored-49239,0.44969386550835766,30,explored,False
explored-49240,0.5064620154867641,35,explored,False
explored-49241,0.3410273384203345,33,explored,False
explored-49242,0.42852079295621426,31,explored,False
explored-49243,0.3805501422883526,36,explored,False
explored-49244,0.4100169428598167,31,explored,False
explored-49245,0.4837742886668519,32,explored,False
explored-49246,0.5571222592564051,23,explored,False
explored-49247,0.3765355690127049,35,explored,False
explored-49248,0.5789379476123704,22,explored,False
explored-49249,0.4382942750406401,34,explored,False
explored-49250,0.36472371008379434,28,explored,False
explored-49251,0.41299358874798864,57,explored,False
explored-49252,0.3661370471769081,41,explored,False
explored-49253,0.3137210661769002,34,explored,False
explored-49254,0.3943770903010033,28,explored,False
explored-49255,0.4335627232903885,26,explored,False
explored-49256,0.4037476110845676,25,explored,False
explored-49257,0.4756730735393059,38,explored,False
explored-49258,0.353814935064935,24,explored,False
explored-49259,0.5205050392107129,39,explored,False
explored-49260,0.3545454545454545,26,explored,False
explored-49261,0.3822855801822649,37,explored,False
explored-49262,0.5363378815739913,31,explored,False
explored-49263,0.3883082497212932,30,explored,False
explored-49264,0.6112919577123935,21,explored,False
explored-49265,0.4262422273288984,30,explored,False
explored-49266,0.40281573498964807,36,explored,False
explored-49267,0.339911409502622,46,explored,False
explored-49268,0.38944728818218255,27,explored,False
explored-49269,0.44808699761082016,29,explored,False
explored-49270,0.37246865600524126,32,explored,False
explored-49271,0.28928571428571426,31,explored,False
explored-49272,0.3561582167832168,34,explored,False
explored-49273,0.5410580696207253,48,explored,False
explored-49274,0.5446965090044312,35,explored,False
explored-49275,0.31406175512474177,32,explored,False
explored-49276,0.16919191919191912,27,explored,False
explored-49277,0.4119047619047619,31,explored,False
explored-49278,0.544264374123529,31,explored,False
explored-49279,0.4180555555555555,21,explored,False
explored-49280,0.2668257829127394,36,explored,False
explored-49281,0.2666666666666667,17,explored,False
explored-49282,0.5875371596998431,21,explored,False
explored-49283,0.44153502838477343,44,explored,False
explored-49284,0.47015184228099405,27,explored,False
explored-49285,0.4260600400349276,31,explored,False
explored-49286,0.4332430254219264,34,explored,False
explored-49287,0.3626289878305462,44,explored,False
explored-49288,0.4825384394705041,43,explored,False
explored-49289,0.5534389140271493,17,explored,False
explored-49290,0.31896837682441403,21,explored,False
explored-49291,0.49493556759673385,26,explored,False
explored-49292,0.5169515259762746,28,explored,False
explored-49293,0.45252119331969176,38,explored,False
explored-49294,0.4360219410814552,50,explored,False
explored-49295,0.40946487011373334,34,explored,False
explored-49296,0.45629277624136033,28,explored,False
explored-49297,0.4772303974562162,30,explored,False
explored-49298,0.39812169620520077,22,explored,False
explored-49299,0.39982501574858254,28,explored,False
explored-49300,0.4100169428598168,33,explored,False
explored-49301,0.49922238701437816,42,explored,False
explored-49302,0.6821745327842889,19,explored,False
explored-49303,0.4557027649769585,27,explored,False
explored-49304,0.28036298563821493,25,explored,False
explored-49305,0.33533383649883275,37,explored,False
explored-49306,0.4019834173065855,26,explored,False
explored-49307,0.4053195710559294,20,explored,False
explored-49308,0.375,6,explored,False
explored-49309,0.4762744830101915,34,explored,False
explored-49310,0.4979976104976105,51,explored,False
explored-49311,0.38800699821322215,29,explored,False
explored-49312,0.3515967529124884,30,explored,False
explored-49313,0.3917796598930312,31,explored,False
explored-49314,0.4805938742108955,20,explored,False
explored-49315,0.5454545454545454,13,explored,False
explored-49316,0.46526652452025585,22,explored,False
explored-49317,0.49878362013754296,34,explored,False
explored-49318,0.4762744830101915,25,explored,False
explored-49319,0.353805956258725,34,explored,False
explored-49320,0.4631580764781523,40,explored,False
explored-49321,0.3604117960818787,37,explored,False
explored-49322,0.5493085618085618,41,explored,False
explored-49323,0.47125898765693386,33,explored,False
explored-49324,0.3006465517241379,20,explored,False
explored-49325,0.3850067803682262,24,explored,False
explored-49326,0.5107750155754802,38,explored,False
explored-49327,0.3420697884112204,34,explored,False
explored-49328,0.44481508159169314,27,explored,False
explored-49329,0.3836661387609158,38,explored,False
explored-49330,0.42872668150380155,42,explored,False
explored-49331,0.38430967105046276,41,explored,False
explored-49332,0.4517115306757251,39,explored,False
explored-49333,0.5562441059010185,20,explored,False
explored-49334,0.3035608989037728,28,explored,False
explored-49335,0.47103149858595295,34,explored,False
explored-49336,0.3136419729767166,20,explored,False
explored-49337,0.4893178500593579,24,explored,False
explored-49338,0.3692033934124721,41,explored,False
explored-49339,0.510623571606822,29,explored,False
explored-49340,0.39741873828725904,30,explored,False
explored-49341,0.3325174825174825,23,explored,False
explored-49342,0.4243399339933993,19,explored,False
explored-49343,0.22916666666666663,24,explored,False
explored-49344,0.4228879227515101,47,explored,False
explored-49345,0.48828614114968705,29,explored,False
explored-49346,0.4853327713211234,31,explored,False
explored-49347,0.4714647378830509,26,explored,False
explored-49348,0.41423695075127076,37,explored,False
explored-49349,0.303968253968254,31,explored,False
explored-49350,0.45311746750976556,28,explored,False
explored-49351,0.5502479500075343,18,explored,False
explored-49352,0.4648475074973123,13,explored,False
explored-49353,0.44201680672268906,25,explored,False
explored-49354,0.2963451622687291,24,explored,False
explored-49355,0.37533319621554906,35,explored,False
explored-49356,0.375,16,explored,False
explored-49357,0.39408496216909783,33,explored,False
explored-49358,0.41401677466207265,45,explored,False
explored-49359,0.4627504015585969,23,explored,False
explored-49360,0.3819829253499044,39,explored,False
explored-49361,0.32207040142662013,32,explored,False
explored-49362,0.4233091846295992,32,explored,False
explored-49363,0.31484113636588495,39,explored,False
explored-49364,0.43154086684364834,30,explored,False
explored-49365,0.21843773028739877,27,explored,False
explored-49366,0.44778731469976285,33,explored,False
explored-49367,0.5051401620697045,19,explored,False
explored-49368,0.3920265645371578,33,explored,False
explored-49369,0.3440157290411955,28,explored,False
explored-49370,0.334280303030303,23,explored,False
explored-49371,0.3808150183150183,29,explored,False
explored-49372,0.4631580764781523,36,explored,False
explored-49373,0.43576555023923436,21,explored,False
explored-49374,0.5333849867225227,35,explored,False
explored-49375,0.386420031581322,26,explored,False
explored-49376,0.4716961279461279,38,explored,False
explored-49377,0.3470213600952472,29,explored,False
explored-49378,0.3943287018472982,40,explored,False
explored-49379,0.35644841269841265,14,explored,False
explored-49380,0.5076270861911787,38,explored,False
explored-49381,0.493426213503376,31,explored,False
explored-49382,0.31263353511973646,25,explored,False
explored-49383,0.39453614114968694,25,explored,False
explored-49384,0.46553030303030296,34,explored,False
explored-49385,0.6198372083652335,9,explored,False
explored-49386,0.4770318913584747,26,explored,False
explored-49387,0.33860920416984486,24,explored,False
explored-49388,0.3440157290411955,26,explored,False
explored-49389,0.5116384623832347,39,explored,False
explored-49390,0.46338383838383834,35,explored,False
explored-49391,0.3343032862125941,28,explored,False
explored-49392,0.452345110047228,42,explored,False
explored-49393,0.511269775702859,35,explored,False
explored-49394,0.31758841401446836,31,explored,False
explored-49395,0.4289437791976696,43,explored,False
explored-49396,0.41470713800733683,28,explored,False
explored-49397,0.3420697884112204,37,explored,False
explored-49398,0.44553661996402905,38,explored,False
explored-49399,0.42405301710322907,18,explored,False
explored-49400,0.44320324283559576,18,explored,False
explored-49401,0.5370208631852273,22,explored,False
explored-49402,0.35124584717607976,33,explored,False
explored-49403,0.4091254650579842,32,explored,False
explored-49404,0.46093029377095707,28,explored,False
explored-49405,0.37507649127119924,35,explored,False
explored-49406,0.533723902320902,18,explored,False
explored-49407,0.3050407925407925,26,explored,False
explored-49408,0.43543304772077773,30,explored,False
explored-49409,0.39474965517117355,41,explored,False
explored-49410,0.4695934503662056,37,explored,False
explored-49411,0.5025400457665904,35,explored,False
explored-49412,0.3214285714285714,17,explored,False
explored-49413,0.36974308300395253,30,explored,False
explored-49414,0.40395899663131674,35,explored,False
explored-49415,0.5983950884394713,26,explored,False
explored-49416,0.3704054464924029,20,explored,False
explored-49417,0.41293549905838045,31,explored,False
explored-49418,0.5249999999999999,18,explored,False
explored-49419,0.4091254650579841,35,explored,False
explored-49420,0.5303196803196804,12,explored,False
explored-49421,0.5095801506569203,21,explored,False
explored-49422,0.44201680672268906,28,explored,False
explored-49423,0.2880036630036631,26,explored,False
explored-49424,0.39474965517117355,53,explored,False
explored-49425,0.4150501672240803,23,explored,False
explored-49426,0.407996112780143,48,explored,False
explored-49427,0.36250000000000004,22,explored,False
explored-49428,0.5359877815798348,24,explored,False
explored-49429,0.45833333333333337,5,explored,False
explored-49430,0.35,26,explored,False
explored-49431,0.4129838443069105,34,explored,False
explored-49432,0.43673432132117984,23,explored,False
explored-49433,0.4111811434179855,31,explored,False
explored-49434,0.345190246516613,22,explored,False
explored-49435,0.5730998293598616,17,explored,False
explored-49436,0.3899673989921477,36,explored,False
explored-49437,0.43342390931275165,37,explored,False
explored-49438,0.456536519142968,19,explored,False
explored-49439,0.4962608686240717,20,explored,False
explored-49440,0.4350015022412166,50,explored,False
explored-49441,0.4263197792373994,31,explored,False
explored-49442,0.5267857142857143,13,explored,False
explored-49443,0.448982477012543,32,explored,False
explored-49444,0.43905865355704843,32,explored,False
explored-49445,0.511269775702859,25,explored,False
explored-49446,0.43576555023923436,17,explored,False
explored-49447,0.39581887170572405,38,explored,False
explored-49448,0.5128107224583198,23,explored,False
explored-49449,0.5185795594164179,33,explored,False
explored-49450,0.2963451622687291,24,explored,False
explored-49451,0.41337206469843113,30,explored,False
explored-49452,0.5016771161932452,49,explored,False
explored-49453,0.48116868222736264,44,explored,False
explored-49454,0.39474965517117355,36,explored,False
explored-49455,0.5502479500075343,25,explored,False
explored-49456,0.5825794523601258,17,explored,False
explored-49457,0.3344155844155845,25,explored,False
explored-49458,0.35665024630541864,27,explored,False
explored-49459,0.38677445108797026,37,explored,False
explored-49460,0.5475946658705279,37,explored,False
explored-49461,0.35624999999999996,25,explored,False
explored-49462,0.6192209246520557,23,explored,False
explored-49463,0.5487179487179488,27,explored,False
explored-49464,0.4772303974562162,31,explored,False
explored-49465,0.5603309766707842,31,explored,False
explored-49466,0.44320324283559576,22,explored,False
explored-49467,0.41401677466207265,43,explored,False
explored-49468,0.4955357142857143,15,explored,False
explored-49469,0.3882947071719385,27,explored,False
explored-49470,0.5193880143365984,24,explored,False
explored-49471,0.5064620154867641,27,explored,False
explored-49472,0.5358353916713359,20,explored,False
explored-49473,0.4893892371616586,28,explored,False
explored-49474,0.4382835783878791,37,explored,False
explored-49475,0.42203982552253727,38,explored,False
explored-49476,0.43149548220542133,17,explored,False
explored-49477,0.5028355439487471,21,explored,False
explored-49478,0.4005094749693605,24,explored,False
explored-49479,0.5557716203025127,28,explored,False
explored-49480,0.6309523809523809,26,explored,False
explored-49481,0.5842475805706469,33,explored,False
explored-49482,0.39931850894766074,22,explored,False
explored-49483,0.42087010613568154,47,explored,False
explored-49484,0.36908693050208874,38,explored,False
explored-49485,0.5049689440993789,25,explored,False
explored-49486,0.3214285714285714,19,explored,False
explored-49487,0.4911499082391577,19,explored,False
explored-49488,0.4012073926882429,18,explored,False
explored-49489,0.5076270861911787,38,explored,False
explored-49490,0.5812001364760322,22,explored,False
explored-49491,0.49347766012234495,18,explored,False
explored-49492,0.2933183004984572,30,explored,False
explored-49493,0.38653873828189234,44,explored,False
explored-49494,0.4455192115959812,34,explored,False
explored-49495,0.249998960602684,35,explored,False
explored-49496,0.4136894367931603,24,explored,False
explored-49497,0.5976100009381743,16,explored,False
explored-49498,0.4446773018194222,41,explored,False
explored-49499,0.46830357142857126,28,explored,False
explored-49500,0.4180685089476608,18,explored,False
explored-49501,0.3899725051896018,25,explored,False
explored-49502,0.5303196803196802,15,explored,False
explored-49503,0.4214184316492817,23,explored,False
explored-49504,0.4047309038238116,28,explored,False
explored-49505,0.386420031581322,25,explored,False
explored-49506,0.45093934926046264,17,explored,False
explored-49507,0.3318158285362587,29,explored,False
explored-49508,0.5749669708175452,19,explored,False
explored-49509,0.75,2,explored,False
explored-49510,0.456536519142968,23,explored,False
explored-49511,0.4530175821228155,27,explored,False
explored-49512,0.3212478415222466,44,explored,False
explored-49513,0.4642857142857143,13,explored,False
explored-49514,0.3168403199638702,29,explored,False
explored-49515,0.3736045121569286,50,explored,False
explored-49516,0.43595386924983337,39,explored,False
explored-49517,0.3880999866414525,29,explored,False
explored-49518,0.48351906719059734,28,explored,False
explored-49519,0.3515967529124884,29,explored,False
explored-49520,0.5190263217371651,42,explored,False
explored-49521,0.4477211300783259,36,explored,False
explored-49522,0.4513055895809386,21,explored,False
explored-49523,0.43715316780457303,33,explored,False
explored-49524,0.40205608265964266,41,explored,False
explored-49525,0.47410714285714284,26,explored,False
explored-49526,0.4399159663865546,21,explored,False
explored-49527,0.4575214386427201,22,explored,False
explored-49528,0.33333333333333337,19,explored,False
explored-49529,0.2856331168831169,22,explored,False
explored-49530,0.5900038949008379,22,explored,False
explored-49531,0.4557027649769585,30,explored,False
explored-49532,0.46684037803994904,37,explored,False
explored-49533,0.42825913731886056,33,explored,False
explored-49534,0.36227375565610853,45,explored,False
explored-49535,0.37215147989267605,28,explored,False
explored-49536,0.5270833333333333,38,explored,False
explored-49537,0.3006465517241379,11,explored,False
explored-49538,0.5041055454217775,39,explored,False
explored-49539,0.4504726762738547,24,explored,False
explored-49540,0.34945324283559576,18,explored,False
explored-49541,0.3767857142857143,26,explored,False
explored-49542,0.4464722722810992,29,explored,False
explored-49543,0.49153898925184814,28,explored,False
explored-49544,0.4855758764575515,34,explored,False
explored-49545,0.472275213300691,46,explored,False
explored-49546,0.5035572442693186,23,explored,False
explored-49547,0.4300731945062778,27,explored,False
explored-49548,0.44486686484489146,28,explored,False
explored-49549,0.40007938883967276,40,explored,False
explored-49550,0.4804587606948705,36,explored,False
explored-49551,0.3562271062271063,25,explored,False
explored-49552,0.5199637158904518,22,explored,False
explored-49553,0.38674954767256975,33,explored,False
explored-49554,0.5018747470735818,36,explored,False
explored-49555,0.40145861669948635,34,explored,False
explored-49556,0.41409442958586384,28,explored,False
explored-49557,0.3470213600952472,41,explored,False
explored-49558,0.40511444458812873,26,explored,False
explored-49559,0.4158316638613776,40,explored,False
explored-49560,0.41160714285714284,36,explored,False
explored-49561,0.49747428678220906,44,explored,False
explored-49562,0.489317850059358,34,explored,False
explored-49563,0.4999484956491862,16,explored,False
explored-49564,0.3226190476190477,21,explored,False
explored-49565,0.5783165857651699,31,explored,False
explored-49566,0.5532333731723188,31,explored,False
explored-49567,0.42156100478468894,23,explored,False
explored-49568,0.5825794523601258,21,explored,False
explored-49569,0.4813235294117646,14,explored,False
explored-49570,0.47377703364560886,42,explored,False
explored-49571,0.5242461190267925,22,explored,False
explored-49572,0.4911499082391577,15,explored,False
explored-49573,0.5282106782106781,32,explored,False
explored-49574,0.4756730735393059,32,explored,False
explored-49575,0.3518655695636761,33,explored,False
explored-49576,0.4641815742795097,38,explored,False
explored-49577,0.5186053196935995,19,explored,False
explored-49578,0.35581918081918074,34,explored,False
explored-49579,0.46944444444444444,9,explored,False
explored-49580,0.469769485940121,24,explored,False
explored-49581,0.45908844311597496,41,explored,False
explored-49582,0.43576555023923436,25,explored,False
explored-49583,0.3562271062271063,14,explored,False
explored-49584,0.45317524512606533,30,explored,False
explored-49585,0.35261063780571356,31,explored,False
explored-49586,0.3070450126742581,28,explored,False
explored-49587,0.4270605155437548,34,explored,False
explored-49588,0.34770340625164764,31,explored,False
explored-49589,0.43465133654685295,28,explored,False
explored-49590,0.4040573576675185,41,explored,False
explored-49591,0.48250521702630267,47,explored,False
explored-49592,0.4765134059488898,32,explored,False
explored-49593,0.5875371596998431,26,explored,False
explored-49594,0.4344555856697555,25,explored,False
explored-49595,0.4192971380471381,37,explored,False
explored-49596,0.40800503921071296,34,explored,False
explored-49597,0.47958593104714176,33,explored,False
explored-49598,0.40767127017127014,51,explored,False
explored-49599,0.470920682163799,33,explored,False
explored-49600,0.2888293548692158,37,explored,False
explored-49601,0.4111811434179855,31,explored,False
explored-49602,0.43329417293233086,28,explored,False
explored-49603,0.3782292202397436,28,explored,False
explored-49604,0.4541681197882499,33,explored,False
explored-49605,0.34945324283559576,25,explored,False
explored-49606,0.5169515259762747,28,explored,False
explored-49607,0.4582320981992787,39,explored,False
explored-49608,0.42872668150380155,37,explored,False
explored-49609,0.3676167582417582,38,explored,False
explored-49610,0.5476190476190477,6,explored,False
explored-49611,0.36904761904761907,14,explored,False
explored-49612,0.4761080950342347,38,explored,False
explored-49613,0.48105404400298746,14,explored,False
explored-49614,0.4047309038238116,39,explored,False
explored-49615,0.44460341667930325,52,explored,False
explored-49616,0.37402597402597393,22,explored,False
explored-49617,0.4464590884118299,22,explored,False
explored-49618,0.38795019788605867,36,explored,False
explored-49619,0.45766240409766656,37,explored,False
explored-49620,0.48156418778562526,13,explored,False
explored-49621,0.45162566112270053,23,explored,False
explored-49622,0.2913533834586466,19,explored,False
explored-49623,0.3212478415222466,44,explored,False
explored-49624,0.44901219975697215,39,explored,False
explored-49625,0.5358493051318061,26,explored,False
explored-49626,0.3740245261984392,17,explored,False
explored-49627,0.4494719675853389,38,explored,False
explored-49628,0.4228879227515101,36,explored,False
explored-49629,0.4159359702167921,21,explored,False
explored-49630,0.42141843164928183,29,explored,False
explored-49631,0.41078183675723445,26,explored,False
explored-49632,0.3731927266982187,30,explored,False
explored-49633,0.5063764600792209,17,explored,False
explored-49634,0.5734103357942366,19,explored,False
explored-49635,0.41309462783826234,35,explored,False
explored-49636,0.47619604228140755,31,explored,False
explored-49637,0.3006465517241379,18,explored,False
explored-49638,0.510623571606822,38,explored,False
explored-49639,0.44771739130434773,36,explored,False
explored-49640,0.4050411933612692,39,explored,False
explored-49641,0.4159359702167921,35,explored,False
explored-49642,0.5111066304860493,34,explored,False
explored-49643,0.43009020768350426,31,explored,False
explored-49644,0.5754824968993073,29,explored,False
explored-49645,0.4819503704879806,47,explored,False
explored-49646,0.5335348552446535,43,explored,False
explored-49647,0.4425752694629751,26,explored,False
explored-49648,0.4270605155437548,26,explored,False
explored-49649,0.4536014029111526,12,explored,False
explored-49650,0.6136540796758486,24,explored,False
explored-49651,0.47377703364560897,44,explored,False
explored-49652,0.4276704181912917,32,explored,False
explored-49653,0.448982477012543,31,explored,False
explored-49654,0.5730998293598616,12,explored,False
explored-49655,0.2738095238095237,17,explored,False
explored-49656,0.4979227140131439,43,explored,False
explored-49657,0.48105404400298746,17,explored,False
explored-49658,0.3050407925407925,27,explored,False
explored-49659,0.505346558218359,41,explored,False
explored-49660,0.41337206469843113,30,explored,False
explored-49661,0.49545454545454537,24,explored,False
explored-49662,0.446261116842124,32,explored,False
explored-49663,0.34945324283559576,21,explored,False
explored-49664,0.42036362545939254,28,explored,False
explored-49665,0.3779719097046236,47,explored,False
explored-49666,0.4410893618179079,39,explored,False
explored-49667,0.5657152622400109,31,explored,False
explored-49668,0.498513097669564,35,explored,False
explored-49669,0.45906474671223685,25,explored,False
explored-49670,0.5812737893936546,36,explored,False
explored-49671,0.46875,23,explored,False
explored-49672,0.45170996525455787,21,explored,False
explored-49673,0.5400361664544794,21,explored,False
explored-49674,0.4245907452382238,37,explored,False
explored-49675,0.47709401583404,40,explored,False
explored-49676,0.46976948594012113,30,explored,False
explored-49677,0.3515967529124884,33,explored,False
explored-49678,0.44411202470001543,34,explored,False
explored-49679,0.3845527010214831,43,explored,False
explored-49680,0.39741873828725904,30,explored,False
explored-49681,0.4996068746068746,38,explored,False
explored-49682,0.47117975403983825,28,explored,False
explored-49683,0.489317850059358,24,explored,False
explored-49684,0.40417082917082925,18,explored,False
explored-49685,0.3233292036910458,38,explored,False
explored-49686,0.41470713800733683,28,explored,False
explored-49687,0.41640419989255195,39,explored,False
explored-49688,0.5065018315018315,21,explored,False
explored-49689,0.5220395294881137,23,explored,False
explored-49690,0.5983950884394714,21,explored,False
explored-49691,0.45629277624136033,26,explored,False
explored-49692,0.4032923463959064,31,explored,False
explored-49693,0.3076580394941816,27,explored,False
explored-49694,0.45833333333333337,9,explored,False
explored-49695,0.43437114747034666,29,explored,False
explored-49696,0.5484022556390977,20,explored,False
explored-49697,0.4988185623507154,41,explored,False
explored-49698,0.5076270861911787,32,explored,False
explored-49699,0.3350076010945575,34,explored,False
explored-49700,0.44731371424827193,32,explored,False
explored-49701,0.5171183677196736,23,explored,False
explored-49702,0.4768931423683316,35,explored,False
explored-49703,0.4206852059793236,31,explored,False
explored-49704,0.38124784152224644,42,explored,False
explored-49705,0.510623571606822,40,explored,False
explored-49706,0.5907106782106781,37,explored,False
explored-49707,0.5039379476123704,29,explored,False
explored-49708,0.3230069982132222,28,explored,False
explored-49709,0.3602194144989137,37,explored,False
explored-49710,0.3460318415486481,41,explored,False
explored-49711,0.5051687554047715,27,explored,False
explored-49712,0.4947130857452964,21,explored,False
explored-49713,0.5571222592564051,29,explored,False
explored-49714,0.33070918144553985,32,explored,False
explored-49715,0.36250000000000004,17,explored,False
explored-49716,0.3991384623832348,39,explored,False
explored-49717,0.4326583710407239,28,explored,False
explored-49718,0.416923118137288,31,explored,False
explored-49719,0.43750857222513706,25,explored,False
explored-49720,0.5018747470735818,40,explored,False
explored-49721,0.498513097669564,40,explored,False
explored-49722,0.5483870967741935,31,explored,False
