name,comm_cost,complexity,type,degree_iff,distance
explored-9101,0.23649624494511867,19,explored,0.8,0.1370327631293321
explored-9102,0.27019545542075896,6,explored,1.0,0.03353519726715966
explored-9103,0.4581668431863407,17,explored,0.5,0.17117802278127628
explored-9104,0.4693573881507157,8,explored,0.3333333333333333,0.09431059060266864
explored-9105,0.3091709994222994,19,explored,0.8333333333333334,0.1621936575089512
explored-9106,0.21352662237627595,22,explored,0.8571428571428571,0.1463653716008234
explored-9107,0.2563958293215226,30,explored,0.75,0.22382010598334806
explored-9108,0.17309358752166404,19,explored,0.8333333333333334,0.10372101012788205
explored-9109,0.4220465049104565,12,explored,0.5,0.11262146251079458
explored-9110,0.45391713203671613,20,explored,0.4,0.2002524702125207
explored-9111,0.6351278162911613,11,explored,0.5,0.11655186712552992
explored-9112,0.2630825149239362,18,explored,0.8333333333333334,0.1376341964872189
explored-9113,0.36602357340009006,16,explored,0.6,0.1501420255985505
explored-9114,0.3949575550420439,40,explored,0.4444444444444444,0.3707371170531595
explored-9115,0.3061091854419412,7,explored,1.0,0.05075022869554536
explored-9116,0.2027368573079147,11,explored,1.0,0.05224551696670381
explored-9117,0.35899287502407107,23,explored,0.5714285714285714,0.21704421923221012
explored-9118,0.6096187175043328,12,explored,0.75,0.12052920755136239
explored-9119,0.3137657262982221,20,explored,1.0,0.17312621980579032
explored-9120,0.24788176391296002,9,explored,1.0,0.04854176526663863
explored-9121,0.56208076577444,14,explored,0.8,0.13844495899587045
explored-9122,0.3796938186019644,5,explored,1.0,0.03385731750612824
explored-9123,0.3926981032158676,12,explored,0.8,0.10828222222991367
explored-9124,0.5373277557701301,54,explored,0.1111111111111111,0.5492275317527952
explored-9125,0.3389298093587524,15,explored,0.8,0.13805616137680907
explored-9126,0.5008304448295784,7,explored,0.6666666666666666,0.08279635371018376
explored-9127,0.22271266608896612,17,explored,0.8333333333333334,0.11523244563788516
explored-9128,0.4028018486424034,20,explored,0.4,0.19303524682259837
explored-9129,0.3540342769112268,12,explored,0.75,0.10906390237289025
explored-9130,0.3391494559984596,14,explored,0.6666666666666666,0.12823693744626707
explored-9131,0.4556658803517557,18,explored,0.6,0.1805091437302304
explored-9132,0.3540142178573724,13,explored,0.6,0.11949874575919714
explored-9133,0.279167870209898,13,explored,0.8571428571428571,0.09632393522550721
explored-9134,0.3000092271647733,16,explored,0.6666666666666666,0.13129993889153102
explored-9135,0.23649624494511856,21,explored,0.7142857142857143,0.15173986624073743
explored-9136,0.4452207298286156,7,explored,0.6666666666666666,0.07431437869006324
explored-9137,0.37974597214198624,12,explored,0.5,0.10770567374639485
explored-9138,0.771519352975159,7,explored,0.0,0.07402111650094456
explored-9139,0.2731461422427628,14,explored,0.8333333333333334,0.10311518072985501
explored-9140,0.5656934013736441,27,explored,0.7142857142857143,0.275507767566638
explored-9141,0.2671697477373388,24,explored,0.7142857142857143,0.19009521071043414
explored-9142,0.40695407279029483,16,explored,0.6,0.15148613964747204
explored-9143,0.3028957250144426,6,explored,1.0,0.040325978136171975
explored-9144,0.35067338243789736,28,explored,0.6666666666666666,0.2610959919596807
explored-9145,0.6561236279607164,14,explored,0.75,0.15178190473725267
explored-9146,0.34269088195648,18,explored,0.5,0.1664950176174448
explored-9147,0.55143703061814,6,explored,0.5,0.05581201924868105
explored-9148,0.35420277296360503,10,explored,1.0,0.08826070292643273
explored-9149,0.3877936645484308,15,explored,0.8,0.13956430705501133
explored-9150,0.2935321586751397,24,explored,0.7142857142857143,0.2039987022247181
explored-9151,0.16553834488734842,18,explored,0.8333333333333334,0.09220579829909276
explored-9152,0.3943212818537777,13,explored,0.8,0.11890349023741223
explored-9153,0.4995306181398036,18,explored,0.5,0.18811167017117097
explored-9154,0.27482307914500304,13,explored,0.75,0.09459238850988069
explored-9155,0.3955143943770463,15,explored,0.5,0.13999330632468995
explored-9156,0.34388840747159644,26,explored,0.7142857142857143,0.2398047121050163
explored-9157,0.2860822260735607,30,explored,0.6666666666666666,0.2400633784508447
explored-9158,0.4019304833429618,10,explored,0.6,0.08845725338827129
explored-9159,0.14359474292316587,23,explored,0.8571428571428571,0.11270682447363699
explored-9160,0.30824758087810533,23,explored,0.5714285714285714,0.19979974045015494
explored-9161,0.3783127527440787,10,explored,0.6666666666666666,0.0865867012581787
explored-9162,0.4007147040888378,11,explored,0.6,0.09865070951696842
explored-9163,0.3247580878105143,10,explored,0.75,0.08524769917625384
explored-9164,0.3681999807433085,12,explored,0.5,0.10790557430100473
explored-9165,0.37769924658193743,23,explored,0.625,0.22378400609300977
explored-9166,0.3607400186148021,17,explored,0.8,0.16093135050529683
explored-9167,0.4091595657616023,13,explored,0.75,0.12054715043016997
explored-9168,0.3025065793696644,18,explored,0.6666666666666666,0.1505632886818577
explored-9169,0.4929592720970538,8,explored,1.0,0.09468037320642307
explored-9170,0.3866041626548561,13,explored,0.6,0.11844063441906263
explored-9171,0.4290872328134028,26,explored,0.5,0.25827888213610917
explored-9172,0.29855093394954757,16,explored,0.6,0.13074137011822928
explored-9173,0.4345850182938572,19,explored,0.6,0.18641056044522936
explored-9174,0.46423671288272694,7,explored,0.6666666666666666,0.08440965042290666
explored-9175,0.13046408626997907,20,explored,1.0,0.08440304725982523
explored-9176,0.49233342961679194,7,explored,1.0,0.08687532090340191
explored-9177,0.29661824411066195,13,explored,0.6,0.10376188096680454
explored-9178,0.5540631619487772,16,explored,0.0,0.15989295593026076
explored-9179,0.3455252262661277,7,explored,0.6666666666666666,0.05974946151984726
explored-9180,0.6683275563258233,10,explored,0.6666666666666666,0.1198075722795396
explored-9181,0.5066535881635537,14,explored,0.3333333333333333,0.146285504168891
explored-9182,0.39910035143462363,11,explored,0.8,0.09844982038453255
explored-9183,0.5274768919699597,17,explored,0.8,0.17299333239877643
explored-9184,0.3205998459464665,13,explored,0.75,0.1136637370066113
explored-9185,0.31653186982476433,16,explored,0.8333333333333334,0.13805762808138072
explored-9186,0.2670542075871367,10,explored,0.75,0.06549875988946664
explored-9187,0.5201405738494127,31,explored,0.42857142857142855,0.31993070540392143
explored-9188,0.3303004043905259,27,explored,0.8571428571428571,0.24477555507205667
explored-9189,0.24527007510109777,17,explored,0.8333333333333334,0.1225857890822562
explored-9190,0.3056434142114386,27,explored,0.5714285714285714,0.23227223683566733
explored-9191,0.16888118621220893,21,explored,0.8333333333333334,0.11342632706293011
explored-9192,0.3969405931061045,14,explored,0.75,0.12960458778880632
explored-9193,0.3904916072918674,17,explored,0.6666666666666666,0.16075166424680112
explored-9194,0.3911756210283075,16,explored,0.75,0.15025158774168587
explored-9195,0.2090374061236282,14,explored,1.0,0.08282085192337614
explored-9196,0.475639081455806,5,explored,0.5,0.08001079718432982
explored-9197,0.38640958983246687,7,explored,0.6666666666666666,0.05532383831085497
explored-9198,0.26034144521471214,12,explored,0.8333333333333334,0.080062842627429
explored-9199,0.43215626805314855,11,explored,0.8,0.10521118890261685
explored-9200,0.36220382806983764,22,explored,0.5714285714285714,0.2093633381769998
explored-9201,0.3921103729379294,15,explored,0.8,0.13977569010183272
explored-9202,0.2589242730598885,24,explored,0.875,0.18570406379783097
explored-9203,0.29901630399897317,16,explored,0.6666666666666666,0.1309189178182591
explored-9204,0.33336943963027155,18,explored,1.0,0.16246372952095556
explored-9205,0.33723281340265765,13,explored,0.75,0.11792608205970315
explored-9206,0.360545445792413,15,explored,0.5,0.1399073829146532
explored-9207,0.3243187945310997,14,explored,0.75,0.12376020065765775
explored-9208,0.5117425701264524,16,explored,0.3333333333333333,0.1653415626498023
explored-9209,0.5966926632004623,8,explored,0.5,0.0772561258860001
explored-9210,0.37442550869760594,8,explored,0.8,0.06551317762401866
explored-9211,0.4535462401309456,18,explored,0.5,0.18001451325778214
explored-9212,0.4956672443674177,17,explored,0.5,0.17887988726452375
explored-9213,0.21791955517042183,20,explored,0.6666666666666666,0.13461450173002465
explored-9214,0.2798960138648181,14,explored,0.75,0.10555958636938002
explored-9215,0.4791048847807948,10,explored,0.3333333333333333,0.11459772035638026
explored-9216,0.5168736761024457,6,explored,1.0,0.06719425986574988
explored-9217,0.4260482861544388,19,explored,0.6,0.1850855048858302
explored-9218,0.27710981128442147,12,explored,0.8,0.08680323215758667
explored-9219,0.4344490179087235,10,explored,0.6666666666666666,0.09628130627550963
explored-9220,0.17280473714615852,20,explored,0.8333333333333334,0.10965767993507887
explored-9221,0.29166666666666696,5,explored,1.0,0.027104174467575896
explored-9222,0.39879304672957205,18,explored,0.5714285714285714,0.17174230097123486
explored-9223,0.31390212786443306,21,explored,0.6,0.1826335683972401
explored-9224,0.4390345176198731,19,explored,0.25,0.18718159604775791
explored-9225,0.5686019641825536,3,explored,0.0,0.02227556111579158
explored-9226,0.13359329867128844,27,explored,0.8571428571428571,0.13691150828361173
explored-9227,0.5274558299634124,20,explored,0.25,0.2041840715649198
explored-9228,0.4669707619231017,13,explored,0.75,0.1354743352394235
explored-9229,0.3016279928108352,18,explored,0.8571428571428571,0.15026127999677258
explored-9230,0.4061256338661019,13,explored,0.8,0.12013171942977714
explored-9231,0.5317013287117276,5,explored,1.0,0.05224766112282316
explored-9232,0.3763750481417294,21,explored,0.8333333333333334,0.20267763966435054
explored-9233,0.5177642980935876,10,explored,0.5,0.10387987474847586
explored-9234,0.29764827652609294,22,explored,0.8571428571428571,0.18681816700912598
explored-9235,0.5267186597342577,11,explored,1.0,0.11158436480758706
explored-9236,0.4867679018458916,51,explored,0.2,0.500388074778804
explored-9237,0.6256378779125746,13,explored,0.0,0.13386560422306304
explored-9238,0.19649046793760838,26,explored,0.6666666666666666,0.1626876554802003
explored-9239,0.24115395725014455,22,explored,0.8333333333333334,0.16166393261150522
explored-9240,0.47474364529173896,13,explored,0.6666666666666666,0.1383650082613511
explored-9241,0.4812742714551642,8,explored,0.3333333333333333,0.10018302593032415
explored-9242,0.4391849605237821,16,explored,0.25,0.1566909420862471
explored-9243,0.42496589960844733,13,explored,0.8333333333333334,0.12334818187199967
explored-9244,0.4150599364529175,9,explored,0.3333333333333333,0.08095288955972367
explored-9245,0.557096090891585,11,explored,0.6666666666666666,0.10713145298834552
explored-9246,0.3583630207330383,15,explored,0.6666666666666666,0.1400598086707739
explored-9247,0.2634977373387254,4,explored,1.0,0.016387486519699613
explored-9248,0.3541847198151359,20,explored,0.6666666666666666,0.18856725062963783
explored-9249,0.20413296745619114,28,explored,0.7142857142857143,0.18151112128909175
explored-9250,0.5536298863855191,13,explored,0.75,0.1283891643354647
explored-9251,0.6921537004942552,6,explored,1.0,0.08319709972708994
explored-9252,0.2808179279799732,11,explored,0.75,0.07965260440321387
explored-9253,0.40682770075101105,17,explored,0.6,0.16192455314697116
explored-9254,0.21161900635470843,26,explored,0.8571428571428571,0.17087905817573462
explored-9255,0.39363686693626054,5,explored,0.6666666666666666,0.03587628493736262
explored-9256,0.4516075325759037,11,explored,0.75,0.11151744836900887
explored-9257,0.3370402464856539,10,explored,0.6666666666666666,0.08949041962178292
explored-9258,0.23784020155337326,23,explored,0.875,0.16716126651963634
explored-9259,0.4217592592592595,12,explored,0.6,0.11255960165175596
explored-9260,0.6305242634315426,12,explored,0.75,0.12505050766331452
explored-9261,0.38782495667244377,7,explored,0.75,0.05545913585150107
explored-9262,0.529083622183709,6,explored,0.5,0.062223518745575974
explored-9263,0.5299591998844599,27,explored,0.4,0.27716370723010625
explored-9264,0.42249181590602747,10,explored,0.6666666666666666,0.09276129591494425
explored-9265,0.6159654021439118,11,explored,0.3333333333333333,0.11158967505701982
explored-9266,0.44060213267860593,15,explored,0.8,0.1469549383186331
explored-9267,0.25558444059310625,24,explored,0.8571428571428571,0.18390251679382097
explored-9268,0.4985316772578473,10,explored,0.3333333333333333,0.11006880195818214
explored-9269,0.25063787791257475,33,explored,0.625,0.24295035534648626
explored-9270,0.4427263864818025,34,explored,0.42857142857142855,0.3432796516005038
explored-9271,0.48380833172860915,7,explored,0.6666666666666666,0.0912181867399415
explored-9272,0.4450462160600809,10,explored,0.75,0.09995028125460272
explored-9273,0.37838195647987694,12,explored,0.75,0.10769418334205054
explored-9274,0.657603986135182,9,explored,0.5,0.10661534824666671
explored-9275,0.36187736696835504,20,explored,0.8333333333333334,0.19188767522565434
explored-9276,0.43513604050324173,23,explored,0.5,0.22780580968627792
explored-9277,0.5055972783875732,21,explored,0.25,0.21763076342409812
explored-9278,0.32907279029462744,11,explored,0.75,0.09616554300063584
explored-9279,0.3822714070222737,15,explored,0.5,0.1393996417756141
explored-9280,0.2457936164067015,18,explored,0.8333333333333334,0.13252227374375444
explored-9281,0.1982235701906414,18,explored,0.8333333333333334,0.10938443996480085
explored-9282,0.2893358046087684,28,explored,0.7142857142857143,0.22890069172042998
explored-9283,0.6062608318890815,11,explored,1.0,0.10968845475493341
explored-9284,0.19521170325438109,25,explored,1.0,0.15481561050119969
explored-9285,0.38695639964054185,18,explored,0.6666666666666666,0.1711601845546402
explored-9286,0.4052209705372619,22,explored,0.6666666666666666,0.21421671859300737
explored-9287,0.2649901309455036,14,explored,0.8,0.10041230010512343
explored-9288,0.3954421817831698,12,explored,0.6,0.10851216206980066
explored-9289,0.27819901790872337,26,explored,0.6666666666666666,0.20964755814456387
explored-9290,0.40795441780602104,24,explored,0.6666666666666666,0.23542059018351785
explored-9291,0.41396270620707376,24,explored,0.5,0.23588677705824207
explored-9292,0.2881703735798191,18,explored,0.6,0.1459176525580598
explored-9293,0.33348377623724257,11,explored,1.0,0.09754940279823984
explored-9294,0.3718467167340652,14,explored,0.6666666666666666,0.12886458346984606
explored-9295,0.569940304255729,13,explored,0.3333333333333333,0.12772681506485176
explored-9296,0.23490155016368208,21,explored,0.7142857142857143,0.15091460799877335
explored-9297,0.4198119263110598,39,explored,0.375,0.3768861394027739
explored-9298,0.44153588163553525,9,explored,0.8,0.08956455772835442
explored-9299,0.686326545349509,9,explored,0.3333333333333333,0.1114303194875614
explored-9300,0.445509580204121,17,explored,0.3333333333333333,0.1681524034663533
explored-9301,0.2848335499711151,18,explored,0.6,0.14492586995229315
explored-9302,0.32823331889081475,28,explored,0.75,0.2518502577534962
explored-9303,0.3287117273252457,16,explored,0.8,0.14310581422948412
explored-9304,0.3260831889081458,25,explored,0.7142857142857143,0.22462406108090974
explored-9305,0.32278868990307474,16,explored,0.6,0.1408078532411575
explored-9306,0.3567121606008089,17,explored,0.6,0.16118577616937288
explored-9307,0.33829433853264024,18,explored,0.7142857142857143,0.1645749927536669
explored-9308,0.2760988349701523,13,explored,0.75,0.09509287419397548
explored-9309,0.4110870402464859,6,explored,0.6666666666666666,0.05086174807935364
explored-9310,0.3663525418833047,16,explored,0.8,0.15012864213960334
explored-9311,0.47497031260029554,15,explored,0.8,0.1568638143607098
explored-9312,0.32723136915078,8,explored,1.0,0.06777669844443174
explored-9313,0.4009395660825471,10,explored,0.75,0.08831042987713165
explored-9314,0.2629531340265743,20,explored,0.6,0.15683177142764865
explored-9315,0.44954145002888524,17,explored,0.3333333333333333,0.16906603913099097
explored-9316,0.43890814558058944,12,explored,0.75,0.11687102909939541
explored-9317,0.3234733054111306,14,explored,0.8333333333333334,0.1233961126870046
explored-9318,0.31340867513961124,11,explored,0.8,0.0920171978515108
explored-9319,0.3563378586558831,23,explored,0.7142857142857143,0.2160388782452008
explored-9320,0.29568349220104007,18,explored,0.6666666666666666,0.14827626296868707
explored-9321,0.29637853841710005,15,explored,0.75,0.12094178844120168
explored-9322,0.30727662237627584,28,explored,0.625,0.2394491006950704
explored-9323,0.6986062969381861,7,explored,0.5,0.08876032618199073
explored-9324,0.48557854323127303,17,explored,0.3333333333333333,0.17923118734142168
explored-9325,0.4846909300982092,18,explored,0.75,0.18846207641601537
explored-9326,0.22972992489890254,22,explored,0.8571428571428571,0.15553952113275907
explored-9327,0.339872183708839,13,explored,0.8,0.11869240696110302
explored-9328,0.31920373579819006,25,explored,0.6666666666666666,0.22225021026062203
explored-9329,0.4533843635663395,11,explored,0.5,0.11216746910604823
explored-9330,0.3624530618139805,8,explored,0.75,0.06639925959648878
explored-9331,0.6442133641440402,5,explored,0.5,0.06905332853609294
explored-9332,0.16274311573271727,17,explored,0.8,0.08334176493699912
explored-9333,0.5163681879453111,8,explored,0.6666666666666666,0.08522826803536664
explored-9334,0.2503008858078184,23,explored,0.7142857142857143,0.17379566497927684
explored-9335,0.25431189421657374,15,explored,0.8333333333333334,0.10665722961147184
explored-9336,0.6937283362218372,11,explored,0.5,0.12753531345170863
explored-9337,0.3006120017331022,19,explored,0.7142857142857143,0.15935929816005548
explored-9338,0.5928774311573273,7,explored,0.6666666666666666,0.06633466004398567
explored-9339,0.23733391103408452,16,explored,0.8,0.1105964267985371
explored-9340,0.3084308203350665,15,explored,0.8,0.12600647777764912
explored-9341,0.3703795975351436,18,explored,0.6666666666666666,0.1710931976328307
explored-9342,0.5317855767379165,6,explored,1.0,0.0612483563705269
explored-9343,0.41737675717311773,11,explored,0.6666666666666666,0.1015211708287361
explored-9344,0.4198219558379872,10,explored,1.0,0.09207254874266808
explored-9345,0.19889956030553968,12,explored,0.8333333333333334,0.06090781768886569
explored-9346,0.2612290583477759,20,explored,0.6666666666666666,0.15634612135448447
explored-9347,0.1937764779510882,13,explored,1.0,0.06822406790718072
explored-9348,0.2885326400924322,11,explored,0.75,0.08267960525029822
explored-9349,0.3550544803902691,20,explored,0.7142857142857143,0.18893743260356768
explored-9350,0.19510338436356633,24,explored,0.8571428571428571,0.1479603131511307
explored-9351,0.4604816580011556,9,explored,0.6666666666666666,0.09768039408988599
explored-9352,0.49551178670004514,14,explored,0.3333333333333333,0.1491720811813488
explored-9353,0.5374783362218372,10,explored,0.0,0.09925770797489102
explored-9354,0.28423558957571105,10,explored,0.8,0.07221751236081611
explored-9355,0.3458200943577895,16,explored,0.6,0.1497141793044631
explored-9356,0.4766211727325247,15,explored,0.5,0.15742700377876467
explored-9357,0.330204120932024,15,explored,0.8,0.1348868848302992
explored-9358,0.21749229732331998,21,explored,1.0,0.14170498411703022
explored-9359,0.5581070672058541,17,explored,0.3333333333333333,0.1702180743443618
explored-9360,0.2795710571923745,12,explored,0.75,0.08789582546574047
explored-9361,0.2261969237435011,22,explored,0.8333333333333334,0.15368974583629283
explored-9362,0.3530004332755634,41,explored,0.5555555555555556,0.35602905721856326
explored-9363,0.25455139931959714,19,explored,0.8,0.14471321308727605
explored-9364,0.3340265742345466,16,explored,0.8,0.14521783920931783
explored-9365,0.5028162911611787,25,explored,0.25,0.2593471378058629
explored-9366,0.2513740451890367,18,explored,0.6666666666666666,0.13406085670567516
explored-9367,0.3534987001733104,17,explored,0.6,0.1614277450264342
explored-9368,0.3831359522434047,10,explored,0.5,0.08668757175334639
explored-9369,0.33090618781693326,22,explored,0.5,0.19768514039519752
explored-9370,0.4441166795044613,7,explored,0.75,0.07376786496802881
explored-9371,0.40444869696386176,34,explored,0.5714285714285714,0.33486341457881724
explored-9372,0.45948472302458454,8,explored,0.75,0.08920935009161372
explored-9373,0.363452002695937,13,explored,0.6,0.11869284622280384
explored-9374,0.4288164355863664,17,explored,0.75,0.1648882051332811
explored-9375,0.2565412574619682,15,explored,0.8333333333333334,0.1074999775346862
explored-9376,0.6021687849027538,13,explored,0.0,0.1297352931083167
explored-9377,0.4351169844020799,15,explored,0.75,0.14572021253839632
explored-9378,0.3469895371975096,12,explored,0.8,0.110006044151465
explored-9379,0.7616262276140959,10,explored,0.5,0.10557242057912923
explored-9380,0.3330685538224536,10,explored,0.75,0.08803871999709799
explored-9381,0.17644144360998792,9,explored,1.0,0.02560793829785924
explored-9382,0.45481096347647476,8,explored,0.75,0.08690315529892259
explored-9383,0.34004910456383597,16,explored,0.75,0.14770054591121223
explored-9384,0.47151213171577133,24,explored,0.8333333333333334,0.24441755856472208
explored-9385,0.30220970537261715,20,explored,0.6,0.1694200932264252
explored-9386,0.5439594165222416,33,explored,0.16666666666666666,0.3394011715901242
explored-9387,0.1943060369728482,20,explored,0.8,0.1221377571834847
explored-9388,0.4437062712625972,18,explored,0.5,0.1778805852374849
explored-9389,0.5925203799987163,13,explored,0.3333333333333333,0.12867687774929487
explored-9390,0.35570118428653963,26,explored,0.6666666666666666,0.2436024783314155
explored-9391,0.2926989055780219,35,explored,0.6666666666666666,0.279915245550265
explored-9392,0.40947549585981147,13,explored,0.8,0.12059271866953913
explored-9393,0.16931446177546716,27,explored,0.7142857142857143,0.1558499981892985
explored-9394,0.3605695166570385,8,explored,1.0,0.06664435260736815
explored-9395,0.24461614994543956,19,explored,0.6666666666666666,0.14136060962888872
explored-9396,0.3893502471275436,14,explored,0.5,0.12910115900461475
explored-9397,0.20524624494511856,9,explored,1.0,0.033724252942395755
explored-9398,0.2516007124975931,31,explored,0.75,0.22872369149586833
explored-9399,0.3248423358367034,18,explored,0.6666666666666666,0.1589385727178772
explored-9400,0.5011221034726235,18,explored,0.25,0.18778409650016048
explored-9401,0.44323608704024664,20,explored,0.6,0.1981732265630781
explored-9402,0.1223281340265745,24,explored,0.8333333333333334,0.10888958956847264
explored-9403,0.20873652031580991,22,explored,0.8333333333333334,0.14342645549003866
explored-9404,0.36332563065665324,12,explored,0.8,0.10819157286722572
explored-9405,0.4449198440207973,16,explored,1.0,0.15797493333759674
explored-9406,0.16628755054881583,25,explored,0.875,0.13950460224498884
explored-9407,0.5319540727902947,18,explored,0.8,0.18281698475964364
explored-9408,0.32414789139225897,10,explored,0.6666666666666666,0.08505659413477995
explored-9409,0.2313169972398743,13,explored,0.8,0.07995810108685067
explored-9410,0.2285648950510304,16,explored,0.8,0.10831687083894517
explored-9411,0.2329758809936454,11,explored,1.0,0.06221697584729332
explored-9412,0.3312843009820914,28,explored,0.75,0.253475470593753
explored-9413,0.3900563258232237,11,explored,0.6666666666666666,0.09758618077527025
explored-9414,0.4190755584440594,14,explored,0.6666666666666666,0.1324221978344608
explored-9415,0.2078579337569808,33,explored,0.7777777777777778,0.2204720624270766
explored-9416,0.5040507253353874,13,explored,0.3333333333333333,0.13703746581922424
explored-9417,0.308022819179665,12,explored,0.75,0.09963847528998133
explored-9418,0.49414175332177934,18,explored,0.75,0.1892707917893473
explored-9419,0.3878490275370693,18,explored,0.8333333333333334,0.17118860739005687
explored-9420,0.3322381089928752,23,explored,0.8333333333333334,0.20753789582307178
explored-9421,0.17284886706463842,19,explored,0.8571428571428571,0.10358444230203803
explored-9422,0.3262464696065217,29,explored,0.875,0.2569831859983623
explored-9423,0.1618765646062008,30,explored,0.75,0.1740784174203671
explored-9424,0.39262709416522257,33,explored,0.5714285714285714,0.321544086679805
explored-9425,0.3704175091469287,17,explored,0.6666666666666666,0.16054362257724203
explored-9426,0.21709813691507818,12,explored,0.8333333333333334,0.06589075959085841
explored-9427,0.5428401213171579,4,explored,1.0,0.03891031029984301
explored-9428,0.28415655690352404,16,explored,1.0,0.12559010861967268
explored-9429,0.3612108046087684,20,explored,0.5714285714285714,0.191598705166802
explored-9430,0.42785961871750433,20,explored,0.8,0.19569957992712156
explored-9431,0.3203928365106876,14,explored,0.8,0.12208739056384213
explored-9432,0.31095344694781457,18,explored,0.75,0.1535763088564868
explored-9433,0.26945527633352606,7,explored,1.0,0.041474164902872764
explored-9434,0.42707430675909897,23,explored,0.8333333333333334,0.2267679363171046
explored-9435,0.3944166425958022,42,explored,0.5,0.38524167052739494
explored-9436,0.22546577123050282,18,explored,0.8333333333333334,0.12383700681411368
explored-9437,0.4490179087232815,16,explored,0.3333333333333333,0.15895517275365156
explored-9438,0.17116791835162726,27,explored,0.7142857142857143,0.15685804140824022
explored-9439,0.43675380319661095,18,explored,0.5,0.1765375324194457
explored-9440,0.7632449932601579,4,explored,0.5,0.042241547167334664
explored-9441,0.30803966878490296,16,explored,0.8333333333333334,0.134488663608706
explored-9442,0.5142980935875218,16,explored,0.75,0.16484980889067447
explored-9443,0.4589471403812826,9,explored,0.6666666666666666,0.09697328611819522
explored-9444,0.3789476217985752,10,explored,0.75,0.0865916204429779
explored-9445,0.30438811862122095,19,explored,0.6666666666666666,0.16058531062724382
explored-9446,0.2834645195455421,12,explored,0.8333333333333334,0.08967219672195648
explored-9447,0.2692422491815908,27,explored,0.75,0.210698191367895
explored-9448,0.16861640670132894,20,explored,0.8333333333333334,0.10707289131290572
explored-9449,0.2802121445535659,19,explored,0.6666666666666666,0.15281883137828053
explored-9450,0.46932770075101105,18,explored,0.8,0.18398476086095
explored-9451,0.24736424032351256,12,explored,0.75,0.07582824820934536
explored-9452,0.47313663425123553,31,explored,0.14285714285714285,0.3162119843539227
explored-9453,0.4264233904615189,17,explored,0.5,0.16449061462051046
explored-9454,0.1733192518775275,26,explored,0.8571428571428571,0.15048361381047012
explored-9455,0.396439919121895,8,explored,0.6666666666666666,0.06696788836552114
explored-9456,0.43645893510494915,20,explored,0.6,0.19700622687677127
explored-9457,0.5353801591886516,21,explored,0.6,0.21380640641116958
explored-9458,0.3234281725399578,15,explored,0.5,0.13210502259807314
explored-9459,0.3883834007317545,6,explored,0.5,0.04510350595537884
explored-9460,0.32653933179279826,16,explored,0.8,0.14226466341105354
explored-9461,0.30397891392258813,14,explored,1.0,0.11561715350826589
explored-9462,0.33370342287695,19,explored,0.6666666666666666,0.17135167678722657
explored-9463,0.3652512998266899,9,explored,1.0,0.07655712633207823
explored-9464,0.5761602156749471,11,explored,0.5,0.10667463305281927
explored-9465,0.5783867706528019,9,explored,1.0,0.08566587769083865
explored-9466,0.47929103280056495,17,explored,0.25,0.17721226091932196
explored-9467,0.36963219718852314,12,explored,0.6,0.10784421433901138
explored-9468,0.2835447557609605,18,explored,0.8333333333333334,0.14455222333093593
explored-9469,0.08051704217215505,26,explored,0.8571428571428571,0.10172020836990721
explored-9470,0.5185225303292895,5,explored,1.0,0.05825402164686861
explored-9471,0.3422425621028309,23,explored,0.8333333333333334,0.2109263960968245
explored-9472,0.23094490179087235,24,explored,0.8571428571428571,0.16904590852168355
explored-9473,0.4941146735990758,9,explored,0.6666666666666666,0.10276141798408511
explored-9474,0.4962329096861161,20,explored,0.5,0.20908129105795376
explored-9475,0.3234131282495669,20,explored,0.8,0.17647657420508975
explored-9476,0.389749422299249,9,explored,1.0,0.07657483780396247
explored-9477,0.43666955517042183,14,explored,0.75,0.1360268447991435
explored-9478,0.41335551864689657,14,explored,0.6666666666666666,0.13150549687167376
explored-9479,0.424244977212915,13,explored,0.6,0.1231977678923728
explored-9480,0.21170927209705392,19,explored,1.0,0.123879937145802
explored-9481,0.3525298478721357,26,explored,0.6666666666666666,0.24255796659000964
explored-9482,0.285768301880737,35,explored,0.625,0.2762882586373611
explored-9483,0.3199599621285065,24,explored,0.875,0.21319413141767646
explored-9484,0.2349581166955519,17,explored,0.8333333333333334,0.11980624119115257
explored-9485,0.24638937030618158,20,explored,0.8,0.14966297043982466
explored-9486,0.5110705918223251,17,explored,0.25,0.17566252224996134
explored-9487,0.4602650202195264,13,explored,0.6666666666666666,0.13312884608668168
explored-9488,0.17692085499711163,30,explored,0.875,0.1819128623030617
explored-9489,0.4119728480647027,8,explored,0.5,0.07027401174196758
explored-9490,0.3762637203928366,12,explored,0.6666666666666666,0.107694996951523
explored-9491,0.5648228384363567,17,explored,0.0,0.17000588799249644
explored-9492,0.27319829578278476,10,explored,1.0,0.06770540748520108
explored-9493,0.516735990756788,24,explored,0.0,0.24712255044076514
explored-9494,0.35437126901598326,24,explored,0.6666666666666666,0.22447722960916996
explored-9495,0.3677065280184866,8,explored,0.75,0.065866086463521
explored-9496,0.771338821490468,15,explored,0.0,0.15837104360747264
explored-9497,0.37460283073368006,15,explored,0.75,0.13936851653454202
explored-9498,0.5691796649335645,15,explored,0.6666666666666666,0.1488388241635391
explored-9499,0.22819380255472121,9,explored,0.8,0.04115926086991444
explored-9500,0.6899191218948585,15,explored,0.0,0.16779138652735612
